sep=,
Time:UnityTime, Time:FrameNum, E:Automatic__LeftPupil:Diameter, E:Automatic__RightPupil:Diameter, E:Automatic__LeftPupilNormPos:Point2D:X, E:Automatic__LeftPupilNormPos:Point2D:Y, E:Automatic__RightPupilNormPos:Point2D:X, E:Automatic__RightPupilNormPos:Point2D:Y, E:Automatic_LeftPupil:EyeOpeness, E:Automatic_RightPupil:EyeOpeness, GV:VRGV:Origin:Left:Point3D:X, GV:VRGV:Origin:Left:Point3D:Y, GV:VRGV:Origin:Left:Point3D:Z, GV:VRGV:Origin:Right:Point3D:X, GV:VRGV:Origin:Right:Point3D:Y, GV:VRGV:Origin:Right:Point3D:Z, GV:VRGV:NormDirection:Left:Point3D:X, GV:VRGV:NormDirection:Left:Point3D:Y, GV:VRGV:NormDirection:Left:Point3D:Z, GV:VRGV:NormDirection:Right:Point3D:X, GV:VRGV:NormDirection:Right:Point3D:Y, GV:VRGV:NormDirection:Right:Point3D:Z, GV:VRGV:FixPoint:Point3D:X, GV:VRGV:FixPoint:Point3D:Y, GV:VRGV:FixPoint:Point3D:Z, M:TargetPos:Point3D:X, M:TargetPos:Point3D:Y, M:TargetPos:Point3D:Z, O:HeadObj:Center:Point3D:X, O:HeadObj:Center:Point3D:Y, O:HeadObj:Center:Point3D:Z, O:HeadObj:Vertex1:Point3D:X, O:HeadObj:Vertex1:Point3D:Y, O:HeadObj:Vertex1:Point3D:Z, O:HeadObj:Vertex2:Point3D:X, O:HeadObj:Vertex2:Point3D:Y, O:HeadObj:Vertex2:Point3D:Z, O:HeadObj:Vertex3:Point3D:X, O:HeadObj:Vertex3:Point3D:Y, O:HeadObj:Vertex3:Point3D:Z, O:HeadObj:Vertex4:Point3D:X, O:HeadObj:Vertex4:Point3D:Y, O:HeadObj:Vertex4:Point3D:Z, O:HeadObj:Vertex5:Point3D:X, O:HeadObj:Vertex5:Point3D:Y, O:HeadObj:Vertex5:Point3D:Z, O:HeadObj:Vertex6:Point3D:X, O:HeadObj:Vertex6:Point3D:Y, O:HeadObj:Vertex6:Point3D:Z, O:HeadObj:Vertex7:Point3D:X, O:HeadObj:Vertex7:Point3D:Y, O:HeadObj:Vertex7:Point3D:Z, O:HeadObj:Vertex8:Point3D:X, O:HeadObj:Vertex8:Point3D:Y, O:HeadObj:Vertex8:Point3D:Z
0.708525, 475, 0.004174698, 0.004174698, 0.4811917, 0.6544566, 0.4983811, 0.657593, 1, 1, 0.0330602, -0.0004819641, -0.03736003, -0.03093504, 2.572632E-05, -0.04057611, -0.06564331, 0.09791565, 0.9930267, 0.04547119, 0.06956482, 0.9965363, 0, 0, 0, -2.471967, 7.735724, -10.36511, -1.422872, 13.70535, -15.51664, -3.534561, 13.97199, -17.73793, 0.02592395, 13.82594, -18.24942, -3.311326, 11.24017, -15.40397, 0.2491586, 11.09413, -15.91546, -3.05174, 16.31204, -15.04516, 0.5087447, 16.166, -15.55664, -2.828505, 13.58023, -12.7112, 0.7319793, 13.43418, -13.22269
0.7291255, 476, 0.004246506, 0.004246506, 0.4792127, 0.6541833, 0.4968168, 0.6575016, 1, 1, 0.03311497, -0.000614563, -0.03699339, -0.03089358, 0.0001083221, -0.04083079, -0.0642395, 0.1073151, 0.9921417, 0.04612732, 0.06759644, 0.9966431, 0, 0, 0, -2.473034, 7.734415, -10.36615, -1.446443, 13.70851, -15.54736, -3.565969, 13.96456, -17.76607, -0.006779552, 13.83602, -18.2911, -3.320587, 11.23314, -15.43388, 0.2386027, 11.1046, -15.9589, -3.084347, 16.3061, -15.07438, 0.4748426, 16.17757, -15.5994, -2.838964, 13.57468, -12.74218, 0.7202249, 13.44615, -13.26721
0.7510027, 477, 0.004132858, 0.004132858, 0.4767476, 0.6523956, 0.4962462, 0.6568626, 1, 1, 0.03313019, -0.0004833679, -0.03722908, -0.03092242, -0.0001515961, -0.03977711, -0.0528717, 0.1019897, 0.9933777, 0.05076599, 0.06278992, 0.9967194, 0, 0, 0, -2.47277, 7.733964, -10.36354, -1.470554, 13.71233, -15.57216, -3.597511, 13.95103, -17.79103, -0.03910325, 13.84378, -18.32604, -3.328533, 11.2247, -15.45549, 0.2298738, 11.11745, -15.9905, -3.12276, 16.29956, -15.10421, 0.4356477, 16.19231, -15.63922, -2.853782, 13.57323, -12.76867, 0.7046248, 13.46598, -13.30368
0.7746882, 478, 0.004108719, 0.004108719, 0.477782, 0.6546484, 0.4954172, 0.658504, 1, 1, 0.03313124, -0.0005346374, -0.0371424, -0.03092091, -0.0001013947, -0.03999816, -0.05892944, 0.09358215, 0.9938507, 0.05673218, 0.05641174, 0.9967804, 0, 0, 0, -2.472947, 7.733407, -10.36091, -1.493993, 13.71747, -15.59984, -3.62335, 13.92921, -17.81681, -0.06416193, 13.84849, -18.35129, -3.33268, 11.21387, -15.47108, 0.2265081, 11.13315, -16.00555, -3.167616, 16.2915, -15.13877, 0.3915715, 16.21078, -15.67325, -2.876946, 13.57616, -12.79304, 0.6822416, 13.49544, -13.32752
0.7954615, 479, 0.004211075, 0.004211075, 0.4762857, 0.6587949, 0.4934095, 0.6617326, 1, 1, 0.03315459, -0.0006472473, -0.03725851, -0.03085504, 4.890442E-05, -0.04090884, -0.05613708, 0.1026154, 0.9931335, 0.05758667, 0.06118774, 0.99646, 0, 0, 0, -2.47222, 7.734727, -10.35955, -1.517618, 13.72238, -15.63143, -3.651045, 13.91046, -17.84258, -0.09190536, 13.85825, -18.38091, -3.334947, 11.20373, -15.4902, 0.2241927, 11.15152, -16.02852, -3.212179, 16.28341, -15.17117, 0.3469612, 16.2312, -15.70949, -2.896081, 13.57669, -12.81878, 0.6630592, 13.52448, -13.35711
0.8177336, 480, 0.004118912, 0.004118912, 0.4742806, 0.6596583, 0.4914806, 0.6617393, 1, 1, 0.03317708, -0.0006849975, -0.03725946, -0.03082564, -3.167725E-05, -0.0407114, -0.04815674, 0.1045685, 0.9933472, 0.06176758, 0.06636047, 0.9958801, 0, 0, 0, -2.47165, 7.734512, -10.35776, -1.54237, 13.73065, -15.66372, -3.677141, 13.89931, -17.87312, -0.1179949, 13.87234, -18.41326, -3.340529, 11.1956, -15.5201, 0.2186168, 11.16863, -16.06025, -3.253853, 16.27612, -15.20262, 0.3052932, 16.24916, -15.74276, -2.917241, 13.57242, -12.8496, 0.641905, 13.54545, -13.38974
0.8394523, 481, 0.004176376, 0.004176376, 0.4722493, 0.6596803, 0.4909344, 0.6613697, 1, 1, 0.0332334, -0.0006999969, -0.03709094, -0.03079533, -5.589295E-05, -0.04054661, -0.04768372, 0.09761047, 0.9940796, 0.0579071, 0.06364441, 0.9962769, 0, 0, 0, -2.472236, 7.735067, -10.35564, -1.568785, 13.74087, -15.69215, -3.703187, 13.88772, -17.90564, -0.143937, 13.88755, -18.44577, -3.345669, 11.19, -15.54885, 0.2135818, 11.18983, -16.08898, -3.298322, 16.27147, -15.23847, 0.2609284, 16.2713, -15.77859, -2.940804, 13.57375, -12.88168, 0.6184471, 13.57358, -13.42181
0.8602763, 482, 0.004247238, 0.004247238, 0.4719449, 0.655833, 0.4897659, 0.6626087, 1, 1, 0.03322794, -0.0005537109, -0.03730597, -0.0307877, -0.0001055145, -0.04022591, -0.04624939, 0.1033325, 0.9935608, 0.06114197, 0.04762268, 0.9969788, 0, 0, 0, -2.471334, 7.732892, -10.35319, -1.596355, 13.75245, -15.71949, -3.726519, 13.88054, -17.93819, -0.1663755, 13.90101, -18.47201, -3.356799, 11.18951, -15.57563, 0.203344, 11.20998, -16.10946, -3.340914, 16.27176, -15.27484, 0.2192289, 16.29222, -15.80867, -2.971195, 13.58073, -12.91229, 0.5889485, 13.60119, -13.44611
0.8814107, 483, 0.004182495, 0.004182495, 0.4721097, 0.6573937, 0.4914187, 0.6621643, 1, 1, 0.03321185, -0.0005786591, -0.03721921, -0.03081117, -0.0001280518, -0.04024846, -0.04266357, 0.09249878, 0.9947968, 0.0566864, 0.05619812, 0.9967957, 0, 0, 0, -2.47314, 7.733119, -10.35171, -1.625668, 13.76241, -15.74744, -3.752836, 13.86744, -17.96812, -0.1923923, 13.90592, -18.49893, -3.369498, 11.19131, -15.59086, 0.1909454, 11.22979, -16.12167, -3.383655, 16.27511, -15.3173, 0.1767884, 16.31359, -15.84811, -3.000317, 13.59898, -12.94004, 0.5601261, 13.63745, -13.47085
0.9025528, 484, 0.004135834, 0.004135834, 0.4745097, 0.6568387, 0.4900224, 0.6624007, 1, 1, 0.0331978, -0.00055867, -0.03729244, -0.03082433, -0.0001277466, -0.04029508, -0.05464172, 0.0955658, 0.9939117, 0.06802368, 0.05780029, 0.9960022, 0, 0, 0, -2.474001, 7.734444, -10.35237, -1.656919, 13.77168, -15.77504, -3.778869, 13.85408, -18.00028, -0.2177893, 13.91038, -18.5252, -3.38434, 11.1918, -15.60933, 0.1767401, 11.24811, -16.13425, -3.428077, 16.2767, -15.36062, 0.1330032, 16.33301, -15.88554, -3.033547, 13.61443, -12.96967, 0.5275327, 13.67073, -13.49459
0.9423723, 485, 0.004157059, 0.004157059, 0.473222, 0.6584901, 0.4907011, 0.6630406, 1, 1, 0.03318822, -0.0005679016, -0.03744409, -0.03081345, -0.0001305389, -0.04044534, -0.04537964, 0.09761047, 0.9941864, 0.06274414, 0.0639801, 0.9959717, 0, 0, 0, -2.473475, 7.73392, -10.35516, -1.690578, 13.78096, -15.8013, -3.806848, 13.84398, -18.03172, -0.2452514, 13.91718, -18.55101, -3.402259, 11.19235, -15.63063, 0.1593374, 11.26555, -16.14993, -3.473175, 16.27781, -15.40015, 0.08842143, 16.35101, -15.91945, -3.068587, 13.62619, -12.99907, 0.4930103, 13.69939, -13.51837
0.9745533, 486, 0.004176727, 0.004176727, 0.4744807, 0.6576231, 0.4907459, 0.665799, 1, 1, 0.0331496, -0.0004719391, -0.0376156, -0.03084531, -9.172058E-05, -0.04050841, -0.04550171, 0.09233093, 0.9946747, 0.06910706, 0.04406738, 0.9966278, 0, 0, 0, -2.471003, 7.733029, -10.35353, -1.725988, 13.7913, -15.82247, -3.836951, 13.82954, -18.06199, -0.2750306, 13.92535, -18.57535, -3.418297, 11.1902, -15.64981, 0.1436238, 11.28601, -16.16317, -3.52478, 16.27591, -15.43943, 0.03714041, 16.37172, -15.95279, -3.106126, 13.63657, -13.02725, 0.4557949, 13.73238, -13.54061
0.9963641, 487, 0.004137985, 0.004137985, 0.4778503, 0.6585861, 0.4952567, 0.6638848, 1, 1, 0.03310528, -0.0005503693, -0.03731346, -0.03089316, -7.669067E-05, -0.04055734, -0.05448914, 0.08398438, 0.9949646, 0.05482483, 0.05499268, 0.9969788, 0, 0, 0, -2.471817, 7.733456, -10.35341, -1.764327, 13.79957, -15.84464, -3.871131, 13.81087, -18.08477, -0.3095993, 13.92756, -18.59651, -3.436208, 11.1899, -15.6555, 0.1253234, 11.30659, -16.16724, -3.5773, 16.27601, -15.47771, -0.01576857, 16.3927, -15.98945, -3.142377, 13.65504, -13.04844, 0.4191542, 13.77173, -13.56018
1.017479, 488, 0.004129974, 0.004129974, 0.4806133, 0.6611459, 0.5007894, 0.6691867, 1, 1, 0.03302704, -0.0006255951, -0.03729894, -0.03097087, -0.0001149139, -0.0406682, -0.05371094, 0.08410645, 0.9949951, 0.03907776, 0.03994751, 0.9984283, 0, 0, 0, -2.472467, 7.732868, -10.35585, -1.804343, 13.80494, -15.86605, -3.901232, 13.79278, -18.1148, -0.3386733, 13.9297, -18.61423, -3.45832, 11.18811, -15.66949, 0.104239, 11.32503, -16.16892, -3.632893, 16.2741, -15.52037, -0.07033449, 16.41102, -16.0198, -3.189981, 13.66943, -13.07506, 0.3725777, 13.80636, -13.57449
1.038592, 489, 0.004094513, 0.004094513, 0.4757806, 0.6620529, 0.4912441, 0.6742043, 1, 1, 0.03307149, -0.0005877075, -0.03761945, -0.0309104, -0.0003271789, -0.04020325, -0.03521729, 0.09030151, 0.995285, 0.07780457, 0.02816772, 0.9965668, 0, 0, 0, -2.473896, 7.735985, -10.3564, -1.848345, 13.80857, -15.88908, -3.929018, 13.77649, -18.14749, -0.3646345, 13.93057, -18.62856, -3.485087, 11.18511, -15.68828, 0.07929575, 11.33919, -16.16936, -3.687982, 16.27069, -15.56275, -0.1235983, 16.42477, -16.04382, -3.244051, 13.67931, -13.10354, 0.3203319, 13.83339, -13.58462
1.059389, 490, 0.004487259, 0.004487259, 0.4420209, 0.6735284, 0.4570296, 0.6768172, 1, 1, 0.03363737, -0.001319168, -0.03588974, -0.03034061, -0.0004529724, -0.04019492, 0.05673218, 0.07901001, 0.9952545, 0.1524353, 0.04000854, 0.9874878, 0, 0, 0, -2.474661, 7.737068, -10.35771, -1.894408, 13.81135, -15.91324, -3.96235, 13.76821, -18.18023, -0.3962358, 13.93136, -18.64522, -3.52236, 11.18436, -15.71241, 0.04375367, 11.3475, -16.1774, -3.740445, 16.26963, -15.60075, -0.1743306, 16.43277, -16.06574, -3.300455, 13.68577, -13.13294, 0.2656589, 13.84892, -13.59793
1.081779, 491, 0.004453308, 0.004453308, 0.4264414, 0.6857411, 0.432374, 0.693183, 1, 1, 0.03392102, -0.001314011, -0.03621954, -0.02998503, -0.0003735504, -0.0407218, 0.08728027, 0.02316284, 0.9959106, 0.2140503, -0.03414917, 0.9762115, 0, 0, 0, -2.475395, 7.735851, -10.35852, -1.959791, 13.81517, -15.95048, -4.002123, 13.76227, -18.21001, -0.4351294, 13.93235, -18.66567, -3.563187, 11.18382, -15.73636, 0.003806725, 11.3539, -16.19202, -3.792622, 16.2688, -15.63446, -0.2256284, 16.43887, -16.09012, -3.353686, 13.69035, -13.16081, 0.2133078, 13.86042, -13.61648
1.104099, 492, 0.004521057, 0.004521057, 0.4257895, 0.682897, 0.437414, 0.688911, 1, 1, 0.03388361, -0.001192795, -0.03629861, -0.03010673, -0.0006272736, -0.03984801, 0.09916687, 0.01954651, 0.994873, 0.2110291, -0.01078796, 0.977417, 0, 0, 0, -2.474838, 7.736315, -10.35904, -2.026332, 13.81368, -15.98664, -4.058714, 13.7431, -18.25467, -0.4911183, 13.9319, -18.69809, -3.613871, 11.17879, -15.76742, -0.04627562, 11.36759, -16.21083, -3.873306, 16.26276, -15.69012, -0.3057101, 16.45156, -16.13353, -3.428463, 13.69845, -13.20286, 0.1391325, 13.88725, -13.64628
1.126538, 493, 0.004606888, 0.004606888, 0.4287671, 0.6817185, 0.4417922, 0.6915019, 1, 1, 0.03381509, -0.001433517, -0.03558376, -0.03018497, -0.000643158, -0.03976034, 0.1016846, 0.03587341, 0.9941559, 0.2024078, -0.02738953, 0.9789124, 0, 0, 0, -2.474838, 7.736237, -10.35851, -2.097675, 13.80725, -16.0232, -4.112615, 13.72805, -18.30183, -0.5435904, 13.93206, -18.72661, -3.66954, 11.17023, -15.80759, -0.1005159, 11.37424, -16.23237, -3.952149, 16.25311, -15.7409, -0.3831239, 16.45712, -16.16569, -3.509074, 13.69529, -13.24666, 0.05995059, 13.8993, -13.67145
1.147795, 494, 0.004644669, 0.004644669, 0.4337676, 0.6762036, 0.4462061, 0.6879666, 1, 1, 0.03373485, -0.001504456, -0.03520779, -0.03030151, -0.0006231842, -0.03970014, 0.09133911, 0.06237793, 0.9938507, 0.2033386, -0.01539612, 0.9789734, 0, 0, 0, -2.47367, 7.734582, -10.35652, -2.176888, 13.81009, -16.06023, -4.176906, 13.72585, -18.34487, -0.6066258, 13.93097, -18.75842, -3.74118, 11.16333, -15.85416, -0.1708996, 11.36845, -16.26771, -4.02445, 16.24605, -15.77868, -0.4541701, 16.45117, -16.19223, -3.588724, 13.68353, -13.28797, -0.01844394, 13.88865, -13.70152
1.178453, 495, 0.004425552, 0.004425552, 0.446564, 0.6574253, 0.4640153, 0.6702827, 1, 1, 0.03351375, -0.0005429077, -0.03678377, -0.03049931, 4.095459E-05, -0.04058135, 0.05046082, 0.0594635, 0.9969482, 0.1472778, -0.004547119, 0.9890747, 0, 0, 0, -2.471492, 7.733489, -10.35611, -2.262428, 13.82827, -16.09388, -4.265303, 13.71621, -18.37318, -0.6974163, 13.93171, -18.80183, -3.811199, 11.16135, -15.87788, -0.2433124, 11.37685, -16.30654, -4.110465, 16.24332, -15.81393, -0.5425777, 16.45882, -16.24259, -3.656361, 13.68846, -13.31863, -0.08847387, 13.90396, -13.74729
1.211666, 496, 0.004182709, 0.004182709, 0.4747399, 0.5578922, 0.484042, 0.5568892, 1, 1, 0.03294319, 0.00100766, -0.03698573, -0.03069508, 0.001487396, -0.04070244, 0.001052856, 0.3492432, 0.937027, 0, 0, 0, 0, 0, 0, -2.472647, 7.733375, -10.35479, -2.350892, 13.85435, -16.12254, -4.349266, 13.69296, -18.40619, -0.7833723, 13.93678, -18.83626, -3.872601, 11.16666, -15.88615, -0.3067074, 11.41048, -16.31622, -4.218149, 16.24607, -15.87155, -0.6522548, 16.48989, -16.30161, -3.741484, 13.71977, -13.35151, -0.1755899, 13.96359, -13.78157
1.247808, 497, 0.004622803, 0.004622803, 0.4808839, 0.5336597, 0.4880724, 0.5232927, 1, 1, 0.03279679, 0.001422455, -0.03723039, -0.03080292, 0.001889069, -0.04102734, -0.008773804, 0.4322357, 0.9017029, 0, 0, 0, 0, 0, 0, -2.47506, 7.73292, -10.35815, -2.441685, 13.87566, -16.1513, -4.442944, 13.67043, -18.42678, -0.8813343, 13.9498, -18.87051, -3.930212, 11.17715, -15.88107, -0.3686035, 11.45652, -16.3248, -4.33318, 16.25219, -15.92029, -0.7715716, 16.53156, -16.36402, -3.82045, 13.75891, -13.37458, -0.2588408, 14.03827, -13.81831
1.278695, 498, 0.004134506, 0.004134506, 0.4807831, 0.5416028, 0.4934703, 0.5397686, 1, 1, 0.03283685, 0.001105225, -0.0372007, -0.03088617, 0.001536591, -0.04090001, -0.01467896, 0.4451141, 0.89534, 0.07348633, 0.4488525, 0.890564, 0, 0, 0, -2.4744, 7.731724, -10.35606, -2.531515, 13.89691, -16.17489, -4.54033, 13.65372, -18.44617, -0.9835285, 13.9671, -18.90546, -3.991997, 11.18389, -15.88507, -0.4351955, 11.49727, -16.34436, -4.448175, 16.25405, -15.95824, -0.891373, 16.56744, -16.41754, -3.899842, 13.78422, -13.39714, -0.34304, 14.0976, -13.85643
1.311399, 499, 0.004219406, 0.004219406, 0.4844844, 0.5467314, 0.4951999, 0.5469769, 1, 1, 0.03277852, 0.0009930268, -0.03716058, -0.0309931, 0.001433807, -0.04083679, -0.02455139, 0.4369812, 0.8991241, 0.08558655, 0.4253082, 0.9009857, 0, 0, 0, -2.472556, 7.730363, -10.35514, -2.619024, 13.91369, -16.19503, -4.635368, 13.64598, -18.46199, -1.082446, 13.98356, -18.934, -4.060612, 11.19509, -15.88852, -0.5076904, 11.53266, -16.36053, -4.555339, 16.26116, -15.98925, -1.002418, 16.59874, -16.46126, -3.980583, 13.81026, -13.41578, -0.4276619, 14.14784, -13.88778
1.345976, 500, 0.00403244, 0.00403244, 0.4805954, 0.5485014, 0.4984901, 0.5512693, 1, 1, 0.03281569, 0.0009136047, -0.03715747, -0.03100529, 0.001385284, -0.04079547, -0.007827759, 0.4407959, 0.8975677, 0.06878662, 0.4080658, 0.9103394, 0, 0, 0, -2.471303, 7.732972, -10.35528, -2.70827, 13.92834, -16.20733, -4.74213, 13.66064, -18.46404, -1.194691, 14.01147, -18.96663, -4.136297, 11.206, -15.90129, -0.5888574, 11.55682, -16.40387, -4.649191, 16.27055, -15.98619, -1.101751, 16.62138, -16.48878, -4.043357, 13.81591, -13.42344, -0.4959176, 14.16674, -13.92603
1.378583, 501, 0.004328888, 0.004328888, 0.4839451, 0.5504816, 0.4984878, 0.5458644, 1, 1, 0.03285159, 0.0009680023, -0.03711302, -0.03101034, 0.001497513, -0.04083356, -0.0378418, 0.4172821, 0.9079742, 0.0705719, 0.4178162, 0.905777, 0, 0, 0, -2.47127, 7.733209, -10.3558, -2.796715, 13.93634, -16.21454, -4.840502, 13.67822, -18.46809, -1.295499, 14.03348, -18.98457, -4.22179, 11.21859, -15.91321, -0.6767874, 11.57385, -16.42969, -4.739752, 16.28284, -15.98498, -1.194749, 16.63809, -16.50145, -4.121041, 13.8232, -13.4301, -0.5760382, 14.17846, -13.94658
1.414101, 502, 0.004207916, 0.004207916, 0.4800831, 0.6138505, 0.482131, 0.6311702, 1, 1, 0.03287378, -3.189087E-05, -0.0366629, -0.03076028, 0.0003391571, -0.0403211, -0.01322937, 0.2082977, 0.9779663, 0.1000061, 0.1369019, 0.9855194, 0, 0, 0, -2.472261, 7.733706, -10.35426, -2.878174, 13.93904, -16.22132, -4.929696, 13.67468, -18.47328, -1.384767, 14.02634, -18.99272, -4.310785, 11.22855, -15.90552, -0.7658563, 11.58021, -16.42496, -4.827574, 16.29247, -16.00412, -1.282645, 16.64412, -16.52356, -4.208663, 13.84634, -13.43636, -0.6637341, 14.198, -13.9558
1.445353, 503, 0.004084091, 0.004084091, 0.4772096, 0.6312773, 0.489531, 0.6482408, 1, 1, 0.03295894, -0.0003283234, -0.03659665, -0.03080202, 0.0003149719, -0.04082745, -0.01313782, 0.1587219, 0.9872284, 0.0657196, 0.07444763, 0.9950409, 0, 0, 0, -2.473851, 7.733432, -10.35563, -2.9551, 13.94757, -16.22447, -5.026009, 13.69235, -18.46764, -1.482604, 14.02777, -19.00781, -4.403569, 11.23805, -15.90855, -0.8601643, 11.57347, -16.44872, -4.896185, 16.30461, -15.99393, -1.35278, 16.64003, -16.5341, -4.273745, 13.85031, -13.43484, -0.7303403, 14.18572, -13.975
1.478195, 504, 0.004307037, 0.004307037, 0.4782155, 0.6215413, 0.4910078, 0.6406836, 1, 1, 0.03298976, -0.000137619, -0.03662346, -0.03094061, 0.0005425262, -0.04093014, -0.02809143, 0.1821899, 0.9828491, 0.08869934, 0.07551575, 0.9931793, 0, 0, 0, -2.475812, 7.734396, -10.35724, -3.022548, 13.95153, -16.21297, -5.096694, 13.71816, -18.47857, -1.551818, 14.05778, -19.00632, -4.481257, 11.24423, -15.93674, -0.9363817, 11.58385, -16.46448, -4.973819, 16.31129, -15.98447, -1.428943, 16.65091, -16.51221, -4.358382, 13.83737, -13.44263, -0.813507, 14.17699, -13.97038
1.511425, 505, 0.004348709, 0.004348709, 0.4796931, 0.618481, 0.5001554, 0.6359445, 1, 1, 0.03295496, 1.161194E-05, -0.03661917, -0.03111163, 0.0005149994, -0.04076024, -0.02966309, 0.1673126, 0.9854431, 0.07420349, 0.09889221, 0.9923248, 0, 0, 0, -2.473511, 7.73419, -10.35778, -3.083405, 13.93937, -16.20641, -5.145206, 13.70525, -18.48314, -1.59816, 14.0624, -18.98404, -4.536582, 11.24084, -15.93045, -0.989535, 11.59799, -16.43135, -5.055561, 16.30508, -15.99459, -1.508515, 16.66223, -16.49549, -4.446936, 13.84066, -13.4419, -0.8998897, 14.19782, -13.9428
1.54631, 506, 0.004185776, 0.004185776, 0.4789889, 0.6185526, 0.5017369, 0.6358536, 1, 1, 0.03296243, 9.506226E-06, -0.03661978, -0.03112923, 0.0007384033, -0.04127325, -0.02604675, 0.1649323, 0.9859467, 0.07041931, 0.08200073, 0.9941254, 0, 0, 0, -2.472799, 7.73325, -10.35573, -3.136516, 13.93802, -16.19099, -5.222453, 13.7093, -18.46285, -1.677341, 14.05242, -18.98673, -4.60741, 11.23449, -15.92178, -1.062299, 11.57761, -16.44566, -5.104509, 16.30112, -15.96715, -1.559398, 16.64425, -16.49104, -4.489468, 13.82632, -13.42608, -0.9443566, 14.16944, -13.94996
1.58119, 507, 0.004235428, 0.004235428, 0.4792733, 0.6157851, 0.4990213, 0.6248672, 1, 1, 0.03299322, 6.466675E-05, -0.03662506, -0.03112604, 0.0007646637, -0.04090834, -0.03527832, 0.1710815, 0.9846191, 0.08450317, 0.1173096, 0.9894867, 0, 0, 0, -2.473335, 7.733448, -10.35261, -3.184387, 13.94419, -16.16482, -5.277335, 13.72752, -18.44766, -1.73353, 14.08421, -18.97132, -4.654209, 11.22682, -15.93406, -1.110403, 11.58351, -16.45772, -5.162629, 16.29253, -15.92426, -1.618824, 16.64922, -16.44792, -4.539503, 13.79183, -13.41065, -0.9956973, 14.14852, -13.93431
1.611634, 508, 0.00425354, 0.00425354, 0.453715, 0.6302297, 0.4692588, 0.6430861, 1, 1, 0.03333079, -0.0001470032, -0.03658289, -0.03062038, 0.0006323089, -0.04108762, 0.0493927, 0.1254272, 0.99086, 0.1445618, 0.0524292, 0.9880981, 0, 0, 0, -2.471904, 7.734106, -10.35467, -3.227225, 13.94073, -16.13339, -5.306629, 13.71309, -18.43697, -1.763202, 14.10831, -18.93489, -4.674691, 11.21661, -15.92137, -1.131263, 11.61183, -16.41929, -5.23751, 16.27656, -15.91034, -1.694083, 16.67178, -16.40826, -4.605572, 13.78008, -13.39474, -1.062145, 14.1753, -13.89266
1.644646, 509, 0.004342865, 0.004342865, 0.427437, 0.6545159, 0.4377382, 0.6644515, 1, 1, 0.03380007, -0.0007610321, -0.0358461, -0.03007324, 0.0003795166, -0.04142232, 0.1129761, 0.06723022, 0.9913177, 0.2070007, 0.007858276, 0.978302, 0, 0, 0, -2.473211, 7.734469, -10.35686, -3.262256, 13.9348, -16.09807, -5.34146, 13.71575, -18.4136, -1.798158, 14.12864, -18.89789, -4.707091, 11.20557, -15.9123, -1.163788, 11.61846, -16.39658, -5.290663, 16.26301, -15.8702, -1.74736, 16.6759, -16.35448, -4.656292, 13.75282, -13.36889, -1.11299, 14.16571, -13.85317
1.678024, 510, 0.004312653, 0.004312653, 0.4295187, 0.6517535, 0.441598, 0.6650458, 1, 1, 0.03380699, -0.0006263885, -0.03605734, -0.03018326, 0.000302124, -0.04102811, 0.09671021, 0.06674194, 0.9930573, 0.2073822, -0.002807617, 0.978241, 0, 0, 0, -2.474253, 7.734911, -10.3544, -3.288263, 13.9313, -16.05288, -5.371274, 13.73995, -18.38588, -1.82614, 14.15268, -18.85671, -4.747047, 11.19967, -15.91256, -1.201913, 11.6124, -16.38339, -5.322599, 16.25721, -15.81275, -1.777466, 16.66994, -16.28358, -4.698372, 13.71693, -13.33943, -1.153239, 14.12966, -13.81026
1.711673, 511, 0.004422394, 0.004422394, 0.4321909, 0.6534915, 0.4480618, 0.6668724, 1, 1, 0.03372867, -0.0009838714, -0.03507881, -0.0303237, 0.0002986603, -0.04113467, 0.1050873, 0.07580566, 0.9915619, 0.2005768, -0.005889893, 0.9796448, 0, 0, 0, -2.473645, 7.733702, -10.35371, -3.304444, 13.92402, -16.00976, -5.383249, 13.7408, -18.35391, -1.837259, 14.17124, -18.80188, -4.762425, 11.18888, -15.89174, -1.216435, 11.61932, -16.33971, -5.36009, 16.24328, -15.76604, -1.814101, 16.67372, -16.21402, -4.739266, 13.69136, -13.30387, -1.193277, 14.12181, -13.75185
1.748528, 512, 0.004302826, 0.004302826, 0.4361604, 0.6531144, 0.4513735, 0.6671678, 1, 1, 0.03371809, -0.0008213043, -0.03570395, -0.03040712, 0.000145401, -0.04075658, 0.07783508, 0.07933044, 0.9937897, 0.1990967, 0.002075195, 0.9799652, 0, 0, 0, -2.473448, 7.732018, -10.35406, -3.312929, 13.91439, -15.96398, -5.391151, 13.74271, -18.31904, -1.846046, 14.19531, -18.75193, -4.764869, 11.17274, -15.87712, -1.219765, 11.62533, -16.31001, -5.389123, 16.22271, -15.70951, -1.844018, 16.6753, -16.1424, -4.762841, 13.65273, -13.26759, -1.217737, 14.10532, -13.70048
